    2004      12      30        9.704861           838.5
    2004      12      31        3.791667           327.6
    2005       1       1        3.934606          339.95
    2005       1       2        8.207755          709.15
    2005       1       3        4.160301          359.45
    2005       1       4        2.896412          250.25
    2005       1       5         4.73206          408.85
    2005       1       6        11.90914         1028.95
    2005       1       7        8.523727          736.45
    2005       1       8        4.641782          401.05
    2005       1       9        9.960648           860.6
    2005       1      10        4.145255          358.15
    2005       1      11        4.641782          401.05
    2005       1      12         3.12963           270.4
    2005       1      13        2.866319          247.65
    2005       1      14        5.868056             507
    2005       1      15        4.483796           387.4
    2005       1      16        6.319444             546
    2005       1      17        2.640625          228.15
    2005       1      18        8.335648           720.2
    2005       1      19        7.620949          658.45
    2005       1      20        4.528935           391.3
    2005       1      21        7.244792          625.95
    2005       1      22        5.273727          455.65
    2005       1      23        4.137731           357.5
    2005       1      24        2.678241           231.4
    2005       1      25        2.798611           241.8
    2005       1      26        3.227431          278.85
    2005       1      27        5.206019           449.8
    2005       1      28        2.467593           213.2
    2005       1      29        3.648727          315.25
    2005       1      30        6.823495          589.55
    2005       1      31        6.071181          524.55
    2005       2       1        6.718171          580.45
    2005       2       2        6.116319          528.45
    2005       2       3        5.348958          462.15
    2005       2       4        1.843171          159.25
    2005       2       5        4.769676           412.1
    2005       2       6        4.498843           388.7
    2005       2       7        2.791088          241.15
    2005       2       8        1.609954           139.1
    2005       2       9        2.189236          189.15
    2005       2      10        3.265046           282.1
    2005       2      11        2.896412          250.25
    2005       2      12        7.177083           620.1
    2005       2      13        8.576389             741
    2005       2      14        4.852431          419.25
    2005       2      15        6.289352           543.4
    2005       2      16        4.047454           349.7
    2005       2      17        4.385995          378.95
    2005       2      18        7.628472           659.1
    2005       2      19         3.53588           305.5
    2005       2      20        2.219329          191.75
    2005       2      21        4.092593           353.6
    2005       2      22        4.747106          410.15
    2005       2      23        3.122106          269.75
    2005       2      24        3.046875          263.25
    2005       2      25        3.671296           317.2
    2005       2      26        3.076968          265.85
    2005       2      27        5.243634          453.05
    2005       2      28        7.824074             676
    2005       3       1        5.085648           439.4
    2005       3       2        3.543403          306.15
    2005       3       3        5.461806           471.9
    2005       3       4         3.51331          303.55
